contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig16347320	full	0.573	dsDNAphage	7448	1	33.3	16.7	7448	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.205	7451	7.5	68	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig142802146	full	0.967	dsDNAphage	7359	0	25	0	7359	No	NA	19	3	1	Low-quality	Genome-fragment	3.65	HMM-based (lower-bound)	0	1	NA	bin.175	7453	7.3	54	87.39	2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	5753683	58	352
Contig72755992	full	0.893	dsDNAphage	7343	1	37.5	12.5	7343	Yes	4207	8	2	3	Low-quality	Genome-fragment	8.7	HMM-based (lower-bound)	42.71	1	NA	bin.141	8554	7.5	65	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig151119244	full	0.7	dsDNAphage	7335	0	40	10	7335	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.052	7335	13.1	61	57.76	5.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	5008314	63	502
Contig143220079	full	0.533	dsDNAphage	7267	1	33.3	16.7	7267	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.268	7269	7.6	70	61.37	3.42	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	5274845	70	589
Contig140561817	full	0.56	dsDNAphage	7231	0	10	0	7231	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.328	7231	10.3	56	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig104204978	full	0.993	dsDNAphage	7193	1	57.1	0	7193	No	NA	7	1	0	Low-quality	Genome-fragment	2.94	HMM-based (lower-bound)	0	1	NA	bin.141	7195	6.1	66	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig32987727	full	0.507	dsDNAphage	7168	0	11.1	0	7168	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.267	7170	12.6	74	94	0.8	d__Archaea;p__Thermoplasmatota;c__E2;o__UBA9212;f__;g__;s__	1952219	71	74
Contig34554575	0_partial	0.9	dsDNAphage	7153	1	10	0	7153	No	NA	10	1	0	Low-quality	Genome-fragment	6.93	HMM-based (lower-bound)	0	1	NA	bin.259	16848	8.2	55	68.97	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	4845605	58	442
Contig93427022	full	0.98	dsDNAphage	7143	1	27.3	0	7143	No	NA	11	1	0	Low-quality	Genome-fragment	18.07	AAI-based (medium-confidence)	0	1	NA	bin.302	7145	8.3	68	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig70166635	full	0.6	dsDNAphage	7085	0	28.6	0	7085	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.205	7089	8.6	70	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig133952663	full	0.667	dsDNAphage	7028	1	28.6	0	7028	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.090	7308	14.6	69	58.29	1.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3723695	66	436
Contig124629412	full	0.567	dsDNAphage	7015	0	57.1	14.3	7015	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.259	7018	9.1	58	68.97	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	4845605	58	442
Contig92570189	full	0.68	dsDNAphage	6977	0	25	8.3	6977	No	NA	12	1	0	Low-quality	Genome-fragment	4.3	HMM-based (lower-bound)	0	1	NA	bin.135	7026	8.3	34	68.98	0.99	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__JACDET01;s__	1800105	35	70
Contig56748979	full	0.613	dsDNAphage	6925	1	20	0	6925	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.468	6926	21.3	60	80.93	5.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	6097229	58	352
Contig83089858	full	0.987	dsDNAphage	6896	1	45.5	0	6896	No	NA	11	1	0	Low-quality	Genome-fragment	7.74	HMM-based (lower-bound)	0	1	NA	bin.240	6896	7.5	48	60.49	2.03	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__CAIPFQ01;s__	1205378	47	140
Contig73859294	full	0.927	dsDNAphage	6895	0	14.3	0	6895	No	NA	20	2	0	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0	1	NA	bin.141	7168	9.5	62	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig1892347	full	0.873	dsDNAphage	6887	1	14.3	0	6887	No	NA	7	1	0	Low-quality	Genome-fragment	13.61	AAI-based (medium-confidence)	0	1	NA	bin.259	6999	7.2	62	68.97	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	4845605	58	442
Contig50647432	full	0.733	dsDNAphage	6853	0	40	0	6853	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.328	7146	11.6	57	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig105688659	full	0.867	dsDNAphage	6851	0	30.8	7.7	6851	No	NA	13	2	0	Low-quality	Genome-fragment	14.89	HMM-based (lower-bound)	0	1	NA	bin.141	6884	5.3	63	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig60259364	0_partial	0.907	dsDNAphage	6823	1	18.2	22.7	6823	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.324	75504	16.3	57	100	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__JABCZZ01;g__JABCZZ01;s__	2939205	57	36
Contig142421387	full	0.92	dsDNAphage	6817	2	40	0	6817	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.303	6819	8	57	53.43	1.69	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Palsa-1400;g__Palsa-1400;s__	4160778	57	423
Contig110225435	full	0.733	dsDNAphage	6758	1	60	20	6758	Yes	1530	5	1	4	Low-quality	Genome-fragment	1.03	HMM-based (lower-bound)	77.36	1	NA	bin.206	6832	16.1	59	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig80316601	full	0.6	dsDNAphage	6735	1	57.1	14.3	6735	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.268	6829	7.7	72	61.37	3.42	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	5274845	70	589
Contig131758650	full	0.66	dsDNAphage	6731	0	14.3	0	6731	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.222	6970	12.1	59	95.95	3.42	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	3649706	58	144
Contig14919977	full	0.82	dsDNAphage	6727	2	20	30	6727	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.268	6729	6.4	65	61.37	3.42	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	5274845	70	589
Contig101151027	full	0.52	dsDNAphage	6704	0	20	10	6704	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.206	6706	12.4	59	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig153847413	full	0.627	dsDNAphage	6699	1	28.6	14.3	6699	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.268	6831	7.9	72	61.37	3.42	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__	5274845	70	589
Contig12875098	full	0.547	dsDNAphage	6698	0	71.4	0	6698	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.432	6702	12.1	64	60.34	2.34	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	3270272	64	325
Contig128273652	full	0.787	dsDNAphage	6686	0	30	0	6686	No	NA	10	1	0	Low-quality	Genome-fragment	4.05	HMM-based (lower-bound)	0	1	NA	bin.205	6688	8.1	69	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig114978710	full	0.86	dsDNAphage	6671	0	42.9	0	6671	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.328	7409	9.5	55	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig18111677	full	0.647	dsDNAphage	6637	0	33.3	0	6637	No	NA	9	2	0	Low-quality	Genome-fragment	12.46	AAI-based (medium-confidence)	0	1	NA	bin.141	6639	5.6	64	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig73859293	full	0.98	dsDNAphage	6614	0	15.4	0	6614	No	NA	13	0	0	Low-quality	Genome-fragment	7.71	AAI-based (high-confidence)	0	1	no viral genes detected	bin.141	6790	6.4	63	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig125878547	full	0.953	dsDNAphage	6606	1	16.7	0	6606	No	NA	12	1	0	Low-quality	Genome-fragment	7.45	AAI-based (high-confidence)	0	1	NA	bin.185	6608	6.1	55	55.17	4.37	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__	3531498	55	317
Contig85335604	full	0.907	dsDNAphage	6599	1	25	12.5	6599	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.157	6663	7.7	59	53.17	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__	3811692	59	363
Contig87989963	full	0.58	dsDNAphage	6585	1	20	0	6585	No	NA	5	1	4	Low-quality	Genome-fragment	9.25	HMM-based (lower-bound)	0	1	NA	bin.302	6585	8.3	61	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig141457250	full	1	dsDNAphage	6558	2	17.6	0	6558	No	NA	14	2	0	Low-quality	Genome-fragment	14.07	AAI-based (medium-confidence)	0	1	NA	bin.302	6709	5.7	60	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig122101609	full	1	dsDNAphage	6555	1	25	6.2	6555	No	NA	16	2	0	Low-quality	Genome-fragment	8.5	HMM-based (lower-bound)	0	1	NA	bin.244	6557	7	55	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig146011069	full	0.94	dsDNAphage	6548	0	28.6	0	6548	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.185	6550	5.6	55	55.17	4.37	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__	3531498	55	317
Contig65039274	full	0.933	dsDNAphage	6533	1	18.8	12.5	6533	No	NA	16	1	2	Low-quality	Genome-fragment	2.94	HMM-based (lower-bound)	0	1	NA	bin.244	6638	5.5	49	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig119091073	full	0.913	dsDNAphage	6512	0	100	0	6512	Yes	1932	5	1	1	Low-quality	Genome-fragment	2.83	HMM-based (lower-bound)	70.33	1	NA	bin.141	6737	5.8	61	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig156567356	full	0.953	dsDNAphage	6471	1	57.1	14.3	6471	No	NA	7	6	0	Low-quality	Genome-fragment	12.79	HMM-based (lower-bound)	0	1	NA	bin.204	6473	9.2	58	60.34	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__	2840313	56	241
Contig136567007	full	0.94	dsDNAphage	6449	3	62.5	37.5	6449	No	NA	8	8	0	Low-quality	Genome-fragment	18.22	AAI-based (high-confidence)	0	1	NA	bin.042	6451	14.8	59	96.5	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__	5147513	60	127
Contig120524096	full	0.753	dsDNAphage	6367	1	55.6	44.4	6367	Yes	3038	9	4	4	Low-quality	Genome-fragment	5.93	HMM-based (lower-bound)	52.29	1	NA	bin.141	6369	7.5	66	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig75364307	full	0.92	dsDNAphage	6358	1	50	0	6358	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.090	6361	16.7	65	58.29	1.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3723695	66	436
Contig45610759	full	0.94	dsDNAphage	6320	2	38.5	7.7	6320	No	NA	13	3	0	Low-quality	Genome-fragment	13.43	HMM-based (lower-bound)	0	1	NA	bin.204	6323	9.9	55	60.34	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__	2840313	56	241
Contig92570185	full	0.953	dsDNAphage	6318	1	37.5	0	6318	Yes	5752	8	2	1	Low-quality	Genome-fragment	3.57	HMM-based (lower-bound)	8.96	1	NA	bin.135	6442	10.8	32	68.98	0.99	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__JACDET01;s__	1800105	35	70
Contig136944862	full	0.993	dsDNAphage	6276	3	36.4	0	6276	No	NA	11	3	0	Low-quality	Genome-fragment	13.61	AAI-based (medium-confidence)	0	1	NA	bin.244	6277	5.3	58	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig123457246	full	0.78	dsDNAphage	6247	1	25	0	6247	Yes	3620	4	1	2	Low-quality	Genome-fragment	5.09	HMM-based (lower-bound)	42.05	1	NA	bin.328	6834	12.2	58	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig72755990	full	0.933	dsDNAphage	6245	1	27.3	0	6245	No	NA	11	2	1	Low-quality	Genome-fragment	14.58	AAI-based (medium-confidence)	0	1	NA	bin.141	6318	7.2	65	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig7280741	full	0.953	dsDNAphage	6206	1	33.3	0	6206	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.206	6207	12.4	60	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig129370095	full	0.993	dsDNAphage	6192	1	18.2	0	6192	No	NA	11	1	0	Low-quality	Genome-fragment	13.35	AAI-based (medium-confidence)	0	1	NA	bin.302	6195	7.6	60	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig146293724	full	0.7	dsDNAphage	6097	1	16.7	0	6097	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.309	6100	7.6	64	51.76	0.68	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__	1893030	62	218
Contig144388455	full	0.76	dsDNAphage	6040	0	28.6	0	6040	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.347	6042	11.7	57	78.25	5.13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__JABCZH01;s__	3750963	58	125
Contig99564370	full	0.987	dsDNAphage	6038	1	57.1	14.3	6038	Yes	4331	7	1	1	Low-quality	Genome-fragment	9.09	AAI-based (medium-confidence)	28.27	1	NA	bin.486	6092	7.5	61	67.01	1.75	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	4887536	63	515
Contig95616315	full	0.967	dsDNAphage	6025	0	25	0	6025	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.274	6108	9.4	43	82.54	1.35	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__CAIPFQ01;s__	1661242	44	118
Contig89375701	full	0.993	dsDNAphage	5948	2	55.6	0	5948	No	NA	9	2	0	Low-quality	Genome-fragment	15.68	AAI-based (high-confidence)	0	1	NA	bin.175	5952	6.6	53	87.39	2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	5753683	58	352
Contig94460857	full	0.873	dsDNAphage	5897	1	33.3	16.7	5897	Yes	3061	6	1	2	Low-quality	Genome-fragment	6.76	HMM-based (lower-bound)	48.09	1	NA	bin.328	5898	9.7	57	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig139060297	full	0.647	dsDNAphage	5867	0	42.9	14.3	5867	Yes	4753	7	1	1	Low-quality	Genome-fragment	7.11	HMM-based (lower-bound)	18.99	1	NA	bin.486	6121	8.1	61	67.01	1.75	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	4887536	63	515
Contig97485582	full	0.713	dsDNAphage	5844	0	57.1	0	5844	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.303	5923	7.7	58	53.43	1.69	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Palsa-1400;g__Palsa-1400;s__	4160778	57	423
Contig141893238	full	0.853	dsDNAphage	5837	0	15.4	0	5837	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.244	5839	6.8	54	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig109093615	full	0.787	dsDNAphage	5797	1	22.2	11.1	5797	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.365	5800	20.4	36	71.61	2.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	2611334	35	219
Contig95569774	full	0.52	dsDNAphage	5774	0	33.3	0	5774	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.090	5777	19.2	66	58.29	1.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3723695	66	436
Contig32191237	full	0.593	dsDNAphage	5763	0	28.6	0	5763	No	NA	7	1	1	Low-quality	Genome-fragment	13.01	AAI-based (medium-confidence)	0	1	NA	bin.208	5764	7.9	47	67.82	4.02	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__	3559911	49	333
Contig35191240	full	0.547	dsDNAphage	5758	0	20	10	5758	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.052	5758	7.8	65	57.76	5.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	5008314	63	502
Contig133890068	full	0.753	dsDNAphage	5723	0	60	0	5723	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.328	5724	6.7	64	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig109357050	full	0.927	dsDNAphage	5722	0	44.4	0	5722	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.394	5722	9.2	42	61.21	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__JABDGC01;s__	1437056	45	157
Contig79287066	full	0.787	dsDNAphage	5719	0	71.4	14.3	5719	No	NA	7	2	0	Low-quality	Genome-fragment	6.67	AAI-based (medium-confidence)	0	1	NA	bin.244	5722	6.9	47	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig50803427	full	0.993	dsDNAphage	5718	3	100	0	5718	No	NA	6	5	0	Low-quality	Genome-fragment	14.07	AAI-based (medium-confidence)	0	1	NA	bin.222	6120	9	54	95.95	3.42	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	3649706	58	144
Contig71633380	full	0.907	dsDNAphage	5694	1	20	0	5694	No	NA	5	1	0	Low-quality	Genome-fragment	2.3	HMM-based (lower-bound)	0	1	NA	bin.500	5698	11.1	62	54.23	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BOG-932;f__BOG-932;g__BOG-932;s__	3454055	63	340
Contig1469431	full	0.707	dsDNAphage	5690	1	33.3	0	5690	Yes	2819	3	1	1	Low-quality	Genome-fragment	1.12	HMM-based (lower-bound)	50.46	1	NA	bin.206	5692	11.3	59	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig34784662	full	0.72	dsDNAphage	5685	0	50	0	5685	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.468	6340	25.5	57	80.93	5.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	6097229	58	352
Contig24518691	full	0.527	dsDNAphage	5679	0	33.3	0	5679	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.185	5683	12.8	54	55.17	4.37	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__Sulfotelmatobacter;s__	3531498	55	317
Contig53555195	full	0.62	dsDNAphage	5590	0	28.6	0	5590	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.052	5642	11.6	60	57.76	5.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	5008314	63	502
Contig7630055	full	0.873	dsDNAphage	5581	1	20	0	5581	No	NA	5	1	3	Low-quality	Genome-fragment	3.37	HMM-based (lower-bound)	0	1	NA	bin.500	5581	14.6	65	54.23	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BOG-932;f__BOG-932;g__BOG-932;s__	3454055	63	340
Contig65993370	full	0.66	dsDNAphage	5563	0	50	0	5563	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.302	5564	7.2	62	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig4142782	full	0.853	dsDNAphage	5550	1	50	0	5550	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.052	5595	9.8	64	57.76	5.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	5008314	63	502
Contig92227867	full	0.607	dsDNAphage	5547	0	28.6	0	5547	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.328	5886	12.6	56	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig147880957	full	0.753	dsDNAphage	5546	1	12.5	0	5546	Yes	2656	8	1	2	Low-quality	Genome-fragment	1.79	HMM-based (lower-bound)	52.11	1	NA	bin.223	5549	7.6	54	71.29	1.35	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__	2040178	55	181
Contig46693041	full	0.64	dsDNAphage	5541	1	33.3	16.7	5541	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.223	5541	8.1	57	71.29	1.35	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__	2040178	55	181
