contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig97415631	full	0.56	dsDNAphage	5931	0	16.7	0	5931	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.443	6128	4.6	40	19.83	0	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__;s__	336812	42	44
Contig102118395	full	1	dsDNAphage	5931	5	100	0	5931	No	NA	7	7	0	Low-quality	Genome-fragment	16.82	AAI-based (high-confidence)	0	1	NA	bin.503	5934	6.3	64	0	0	Unclassified	210102	67	36
Contig68658096	full	0.94	dsDNAphage	5897	0	57.1	0	5897	No	NA	7	0	0	Low-quality	Genome-fragment	1.27	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.408	5900	6.3	60	0	0	Unclassified Bacteria	303664	63	35
Contig3018877	full	0.78	dsDNAphage	5873	0	37.5	0	5873	No	NA	8	0	1	Low-quality	Genome-fragment	1.31	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.408	5874	7.2	62	0	0	Unclassified Bacteria	303664	63	35
Contig73498474	full	0.653	dsDNAphage	5867	0	10	0	5867	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.281	5869	23.5	57	5.17	0	Unclassified Bacteria	1190871	58	104
Contig90595196	full	0.78	dsDNAphage	5867	0	71.4	0	5867	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.138	5868	7.2	43	48.18	1.82	d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__GCA-002753745;g__JABDGZ01;s__	1167677	44	136
Contig113302384	full	0.76	dsDNAphage	5860	1	12.5	0	5860	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.418	5863	14.4	48	0	0	Unclassified	441348	47	43
Contig111484587	full	1	dsDNAphage	5855	2	40	0	5855	No	NA	10	4	0	Low-quality	Genome-fragment	14.14	AAI-based (medium-confidence)	0	1	NA	bin.398	5858	5.7	59	11.99	1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Silvibacterium;s__	1776974	59	245
Contig119623748	full	0.673	dsDNAphage	5847	1	50	33.3	5847	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.307	5848	36.3	65	34.48	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	2954276	66	337
Contig146521014	full	0.993	dsDNAphage	5844	1	28.6	7.1	5844	No	NA	14	2	2	Low-quality	Genome-fragment	6.38	HMM-based (lower-bound)	0	1	NA	bin.363	5848	5.3	35	44.83	5.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	2555665	38	318
Contig65157916	full	0.7	dsDNAphage	5832	0	66.7	0	5832	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.192	6000	11.9	61	18.97	1.72	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__	920878	59	125
Contig117136871	full	0.973	dsDNAphage	5824	1	12.5	0	5824	No	NA	8	1	0	Low-quality	Genome-fragment	9.91	AAI-based (medium-confidence)	0	1	NA	bin.030	5824	8.2	59	43.14	1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Silvibacterium;s__	2056525	59	264
Contig113466849	full	0.867	dsDNAphage	5820	1	33.3	0	5820	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.213	5821	17.6	58	38.6	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	1919771	64	174
Contig72243886	full	0.653	dsDNAphage	5815	0	25	0	5815	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.475	6091	7	61	0	0	Unclassified Bacteria	4149049	58	455
Contig9054800	full	0.673	dsDNAphage	5813	1	33.3	0	5813	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.495	5817	22.6	62	17.24	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	1648575	63	189
Contig109114929	full	0.973	dsDNAphage	5807	0	66.7	0	5807	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.408	5807	5.7	63	0	0	Unclassified Bacteria	303664	63	35
Contig73483726	full	0.56	dsDNAphage	5804	0	33.3	11.1	5804	No	NA	9	1	0	Low-quality	Genome-fragment	3.71	HMM-based (lower-bound)	0	1	NA	bin.163	5972	8.2	58	25.86	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	2246899	58	260
Contig37040089	full	0.54	dsDNAphage	5798	0	16.7	0	5798	No	NA	6	0	2	Low-quality	Genome-fragment	5.79	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.053	5800	8.2	58	22.41	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	1329970	60	184
Contig121020280	full	0.953	dsDNAphage	5793	0	28.6	0	5793	No	NA	14	2	0	Low-quality	Genome-fragment	9.95	AAI-based (high-confidence)	0	1	NA	bin.379	5830	8.6	54	0	0	Unclassified	368432	54	26
Contig153417360	full	1	dsDNAphage	5782	1	22.2	0	5782	No	NA	9	2	0	Low-quality	Genome-fragment	6.15	AAI-based (medium-confidence)	0	1	NA	bin.262	5783	11	66	8.62	0	Unclassified Bacteria	642556	67	88
Contig52325779	full	1	dsDNAphage	5770	1	50	0	5770	No	NA	8	2	0	Low-quality	Genome-fragment	9.61	AAI-based (high-confidence)	0	1	NA	bin.475	5820	6.1	61	0	0	Unclassified Bacteria	4149049	58	455
Contig102102531	full	0.693	dsDNAphage	5766	0	40	10	5766	No	NA	10	0	9	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.312	5812	6.3	37	43.26	3.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	1763107	36	215
Contig57201094	full	0.813	dsDNAphage	5760	0	42.9	0	5760	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.163	5762	7.1	60	25.86	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	2246899	58	260
Contig131631545	full	0.527	dsDNAphage	5757	0	25	0	5757	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.027	5760	7.2	69	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig83106333	full	0.6	dsDNAphage	5747	0	33.3	0	5747	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.220	5955	9.4	65	10.34	0	Unclassified Bacteria	391163	66	56
Contig113431736	full	0.887	dsDNAphage	5745	1	50	16.7	5745	Yes	3809	6	1	2	Low-quality	Genome-fragment	3.52	HMM-based (lower-bound)	33.7	1	NA	bin.131	5747	6.9	49	44.79	0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2103;g__C7867-001;s__	523378	51	33
Contig145076589	full	1	dsDNAphage	5726	1	30	0	5726	Yes	4633	10	2	1	Low-quality	Genome-fragment	10.19	AAI-based (medium-confidence)	19.09	1	NA	bin.059	5727	5.9	36	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig114154710	full	1	dsDNAphage	5713	2	57.1	0	5713	No	NA	7	3	0	Low-quality	Genome-fragment	8.72	AAI-based (high-confidence)	0	1	NA	bin.423	5717	9.6	67	18.97	1.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__Elsteraceae;g__JACQAI01;s__	1948881	68	284
Contig154743330	full	0.947	dsDNAphage	5696	1	33.3	0	5696	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.040	5698	15.2	64	23.75	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	1528918	61	197
Contig71309342	full	0.92	dsDNAphage	5694	1	22.2	11.1	5694	No	NA	9	2	0	Low-quality	Genome-fragment	8.91	AAI-based (high-confidence)	0	1	NA	bin.170	5698	10.9	57	0	0	Unclassified	379437	57	31
Contig146029474	full	0.9	dsDNAphage	5694	1	37.5	12.5	5694	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.096	5695	8.5	63	19.3	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	3403847	62	403
Contig100172735	full	0.5	dsDNAphage	5680	0	11.1	0	5680	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.095	5682	9.3	58	0	0	Unclassified Bacteria	1323831	60	152
Contig123862570	full	0.913	dsDNAphage	5676	0	80	0	5676	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.436	5679	7.5	36	0	0	Unclassified Bacteria	238426	39	24
Contig38285008	full	0.993	dsDNAphage	5675	1	33.3	0	5675	No	NA	9	1	0	Low-quality	Genome-fragment	14.81	AAI-based (medium-confidence)	0	1	NA	bin.423	6025	6.2	62	18.97	1.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__Elsteraceae;g__JACQAI01;s__	1948881	68	284
Contig119168634	full	0.62	dsDNAphage	5660	0	66.7	33.3	5660	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.143	5661	6.6	61	18.57	1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PKWO01;s__	1158172	61	158
Contig49756349	full	0.633	dsDNAphage	5654	0	16.7	0	5654	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.027	5733	6.8	70	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig66744820	full	0.867	dsDNAphage	5650	0	44.4	0	5650	No	NA	9	1	0	Low-quality	Genome-fragment	8.38	HMM-based (lower-bound)	0	1	NA	bin.504	5651	6	63	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig33485389	full	0.82	dsDNAphage	5646	0	25	8.3	5646	No	NA	12	2	0	Low-quality	Genome-fragment	9.39	HMM-based (lower-bound)	0	1	NA	bin.191	5681	7.1	67	38.09	5.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3302363	65	427
Contig9253614	full	0.613	dsDNAphage	5645	0	16.7	0	5645	No	NA	12	0	0	Low-quality	Genome-fragment	1.53	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.383	5699	11	60	0	0	Unclassified Bacteria	261037	60	10
Contig121629203	full	0.633	dsDNAphage	5643	0	75	0	5643	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.279	5645	11.1	61	13.79	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	1434978	62	193
Contig133969194	full	1	dsDNAphage	5643	5	85.7	0	5643	No	NA	7	5	0	Low-quality	Genome-fragment	14.44	AAI-based (high-confidence)	0	1	NA	bin.014	5646	23.4	60	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig65727621	full	0.96	dsDNAphage	5637	0	83.3	0	5637	No	NA	6	2	0	Low-quality	Genome-fragment	10.87	AAI-based (medium-confidence)	0	1	NA	bin.422	5639	6.4	62	45.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;s__	1960805	62	237
Contig94059610	full	0.887	dsDNAphage	5637	0	16.7	0	5637	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.145	5705	7.5	64	20.69	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__	1664170	63	254
Contig118053557	full	1	dsDNAphage	5622	2	33.3	0	5622	No	NA	12	3	0	Low-quality	Genome-fragment	5.24	HMM-based (lower-bound)	0	1	NA	bin.475	5623	7.6	59	0	0	Unclassified Bacteria	4149049	58	455
Contig19776084	full	0.72	dsDNAphage	5619	0	57.1	14.3	5619	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.215	5620	12.3	58	0	0	Unclassified	1112772	58	125
Contig85277896	full	0.993	dsDNAphage	5599	1	20	0	5599	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.475	5599	5	58	0	0	Unclassified Bacteria	4149049	58	455
Contig56791860	full	0.74	dsDNAphage	5592	0	40	0	5592	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.233	5595	9.6	59	32.18	0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1665833	60	212
Contig83461129	full	0.973	dsDNAphage	5589	1	25	0	5589	No	NA	8	2	0	Low-quality	Genome-fragment	12.42	AAI-based (high-confidence)	0	1	NA	bin.475	5686	12.3	59	0	0	Unclassified Bacteria	4149049	58	455
Contig112359847	full	0.96	dsDNAphage	5589	2	28.6	14.3	5589	No	NA	7	3	0	Low-quality	Genome-fragment	6.46	HMM-based (lower-bound)	0	1	NA	bin.400	5653	5.9	56	6.9	0	Unclassified Bacteria	3725173	55	288
Contig50860541	full	0.507	dsDNAphage	5585	0	14.3	0	5585	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.059	5587	6.6	56	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig128213028	full	0.807	dsDNAphage	5580	0	57.1	0	5580	Yes	3945	7	2	1	Low-quality	Genome-fragment	5.98	AAI-based (medium-confidence)	29.3	1	NA	bin.313	5642	5	61	20.05	1.64	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__;s__	573050	52	63
Contig27750127	full	0.753	dsDNAphage	5579	0	8.3	0	5579	No	NA	12	1	0	Low-quality	Genome-fragment	1.56	HMM-based (lower-bound)	0	1	NA	bin.392	5888	8.9	34	0	0	Unclassified Bacteria	447320	33	30
Contig132887901	full	0.953	dsDNAphage	5579	3	37.5	12.5	5579	Yes	4699	8	3	1	Low-quality	Genome-fragment	7.2	AAI-based (medium-confidence)	15.77	1	NA	bin.460	5581	11.9	56	22.88	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__	3082727	58	395
Contig150399681	full	0.84	dsDNAphage	5565	0	30	0	5565	No	NA	10	0	0	Low-quality	Genome-fragment	4.9	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.466	5567	7.3	58	46.79	6.35	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__	921446	40	115
Contig33463812	full	0.533	dsDNAphage	5560	0	14.3	0	5560	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.400	6014	7.3	53	6.9	0	Unclassified Bacteria	3725173	55	288
Contig132013020	full	0.793	dsDNAphage	5560	0	11.8	0	5560	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.408	5600	8	61	0	0	Unclassified Bacteria	303664	63	35
Contig83225777	full	0.813	dsDNAphage	5536	0	83.3	0	5536	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.140	5539	15	68	23.1	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	2445319	66	310
Contig45521716	full	0.987	dsDNAphage	5535	0	25	0	5535	No	NA	12	2	0	Low-quality	Genome-fragment	1.53	AAI-based (medium-confidence)	0	1	NA	bin.059	5605	10.5	40	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig144990594	full	0.76	dsDNAphage	5532	0	13.3	6.7	5532	No	NA	15	1	1	Low-quality	Genome-fragment	8.06	HMM-based (lower-bound)	0	1	NA	bin.191	5673	5.4	64	38.09	5.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3302363	65	427
Contig156592271	full	0.98	dsDNAphage	5522	1	16.7	0	5522	No	NA	12	1	1	Low-quality	Genome-fragment	8.26	HMM-based (lower-bound)	0	1	NA	bin.482	5522	8	69	0	0	Unclassified	257558	68	18
Contig130064404	full	0.967	dsDNAphage	5515	0	23.1	0	5515	No	NA	13	0	0	Low-quality	Genome-fragment	9.94	AAI-based (high-confidence)	0	1	no viral genes detected	bin.387	5555	5.7	62	12.5	0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__	1596024	65	215
Contig90034183	full	0.747	dsDNAphage	5513	1	25	0	5513	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.040	5517	16.1	61	23.75	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__	1528918	61	197
Contig106855967	full	0.607	dsDNAphage	5511	0	14.3	0	5511	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.065	5594	5.3	37	13.79	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948_A;g__JABEUT01;s__	644844	38	99
Contig141647310	full	0.953	dsDNAphage	5507	0	55.6	0	5507	No	NA	9	1	0	Low-quality	Genome-fragment	5.07	HMM-based (lower-bound)	0	1	NA	bin.027	5661	6	70	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig117708707	full	0.973	dsDNAphage	5503	0	37.5	0	5503	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.466	6474	5.7	45	46.79	6.35	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__	921446	40	115
Contig40977637	full	0.92	dsDNAphage	5488	2	28.6	28.6	5488	No	NA	7	2	1	Low-quality	Genome-fragment	9.7	AAI-based (medium-confidence)	0	1	NA	bin.435	5490	6.5	52	24.06	0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__	300702	50	35
Contig135870035	full	0.527	dsDNAphage	5486	0	75	0	5486	No	NA	4	0	3	Low-quality	Genome-fragment	8.41	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.140	5706	12.6	69	23.1	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	2445319	66	310
Contig91428716	full	0.96	dsDNAphage	5485	1	60	0	5485	No	NA	5	2	0	Low-quality	Genome-fragment	8.37	HMM-based (lower-bound)	0	1	NA	bin.355	5891	8.8	55	49.69	0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__UBA10103;s__	704098	55	65
Contig27483181	full	0.58	dsDNAphage	5479	0	16.7	0	5479	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.248	5536	9.8	63	8.33	0	Unclassified Bacteria	285056	63	42
Contig100266555	full	0.893	dsDNAphage	5476	0	100	0	5476	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.174	5607	6.8	57	0	0	Unclassified Bacteria	2174841	57	203
Contig21649711	full	0.573	dsDNAphage	5469	0	60	40	5469	No	NA	5	0	4	Low-quality	Genome-fragment	2.68	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.372	5499	5.2	56	31.66	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PKWO01;s__	1179191	55	169
Contig79859144	full	0.88	dsDNAphage	5461	2	33.3	0	5461	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.429	5464	6.2	62	40.1	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1618818	61	211
Contig104204979	full	0.92	dsDNAphage	5458	0	14.3	0	5458	No	NA	14	1	1	Low-quality	Genome-fragment	3.66	HMM-based (lower-bound)	0	1	NA	bin.257	5571	7.5	37	0	0	Unclassified Bacteria	273956	37	22
Contig24218723	full	0.88	dsDNAphage	5455	2	62.5	0	5455	No	NA	8	8	0	Low-quality	Genome-fragment	2.33	HMM-based (lower-bound)	0	1	NA	bin.108	5458	5.2	34	4.17	0	Unclassified Bacteria	1061461	46	144
Contig48071092	full	0.92	dsDNAphage	5441	0	16.7	0	5441	No	NA	12	0	0	Low-quality	Genome-fragment	3.66	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.482	5444	12.4	68	0	0	Unclassified	257558	68	18
Contig137476508	full	0.953	dsDNAphage	5432	0	20	0	5432	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.412	5476	6.8	55	0	0	Unclassified Bacteria	270196	56	39
Contig41895231	full	0.94	dsDNAphage	5429	0	27.3	0	5429	No	NA	11	1	0	Low-quality	Genome-fragment	1.47	AAI-based (medium-confidence)	0	1	NA	bin.383	5499	10.7	63	0	0	Unclassified Bacteria	261037	60	10
Contig52275622	full	1	dsDNAphage	5422	2	57.1	0	5422	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.158	5425	414.2	64	32.07	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1357215	64	179
Contig94036308	full	0.933	dsDNAphage	5420	0	41.7	0	5420	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.403	5420	5.4	65	8.33	0	Unclassified Bacteria	2819228	64	299
Contig41817896	full	0.907	dsDNAphage	5419	0	45.5	0	5419	No	NA	11	2	1	Low-quality	Genome-fragment	1.71	HMM-based (lower-bound)	0	1	NA	bin.392	5421	10.6	34	0	0	Unclassified Bacteria	447320	33	30
Contig34625772	full	0.78	dsDNAphage	5412	0	30.8	7.7	5412	No	NA	13	2	1	Low-quality	Genome-fragment	5.64	HMM-based (lower-bound)	0	1	NA	bin.504	5543	7.1	64	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig59361114	full	0.867	dsDNAphage	5412	1	66.7	0	5412	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.233	5512	8.7	57	32.18	0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1665833	60	212
Contig31259550	full	0.52	dsDNAphage	5410	0	27.3	0	5410	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.403	5414	10	64	8.33	0	Unclassified Bacteria	2819228	64	299
Contig56405653	full	0.967	dsDNAphage	5408	0	23.1	0	5408	No	NA	13	2	0	Low-quality	Genome-fragment	7.49	HMM-based (lower-bound)	0	1	NA	bin.299	5411	6.3	61	19.31	1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	1497806	61	197
Contig90086238	full	0.633	dsDNAphage	5408	0	20	0	5408	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.398	5412	7.4	60	11.99	1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Silvibacterium;s__	1776974	59	245
Contig35702821	full	0.773	dsDNAphage	5399	0	12.5	0	5399	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.288	5401	8.7	54	0	0	Unclassified Bacteria	447555	54	42
Contig65846281	full	0.96	dsDNAphage	5393	0	36.4	0	5393	No	NA	11	3	0	Low-quality	Genome-fragment	9.4	HMM-based (lower-bound)	0	1	NA	bin.400	5396	6.8	55	6.9	0	Unclassified Bacteria	3725173	55	288
Contig75135568	full	0.993	dsDNAphage	5392	2	42.9	0	5392	No	NA	7	3	0	Low-quality	Genome-fragment	5.97	AAI-based (high-confidence)	0	1	NA	bin.108	5392	5.4	55	4.17	0	Unclassified Bacteria	1061461	46	144
Contig90502550	full	0.987	dsDNAphage	5387	0	12.5	0	5387	No	NA	16	1	0	Low-quality	Genome-fragment	6.01	HMM-based (lower-bound)	0	1	NA	bin.504	5400	6	62	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig147406805	full	0.96	dsDNAphage	5386	1	20	0	5386	No	NA	5	1	0	Low-quality	Genome-fragment	7.38	HMM-based (lower-bound)	0	1	NA	bin.461	5390	4.5	57	27.59	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__UBA4765;g__UBA4765;s__	376939	58	53
Contig120292374	full	0.547	dsDNAphage	5385	0	60	0	5385	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.212	5405	8	57	13.1	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__	1299220	58	162
Contig119013544	full	0.98	dsDNAphage	5379	0	20	0	5379	No	NA	10	2	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	0	1	NA	bin.108	5409	7.8	53	4.17	0	Unclassified Bacteria	1061461	46	144
Contig81795897	full	0.94	dsDNAphage	5377	1	50	0	5377	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.125	5379	11.6	62	35.47	0	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__	866912	62	111
